 61 5605.697730 2.959E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.713210 3.718E-25 2.895E-04.06530.079  157.12790.85-.010900                   0 0 0 0 1A1    6F1 63         5F2  1     333333584842111010    39.0   33.0
 61 5605.818770 1.082E-23 0.000E+00.06440.078  157.12430.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.834610 4.438E-24 5.682E-03.06570.079   62.87580.85-.010900                   0 0 0 0 1A1    2F2 40         3F1  1     333333584842111010    15.0   21.0
 61 5605.874470 5.145E-24 4.705E-03.06570.080   62.87680.85-.010900                   0 0 0 0 1A1    3F1 48         3F2  1     333333584842111010    21.0   21.0
 61 5605.925570 6.793E-25 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.108600 7.034E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.202450 6.507E-25 5.067E-04.06530.079  157.13890.85-.010900                   0 0 0 0 1A1    6F2 67         5F1  2     333333584842111010    39.0   33.0
 61 5606.206000 2.742E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.289000 7.982E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.338120 4.675E-25 8.757E-04.06310.076  219.91350.85-.010900                   0 0 0 0 1A1    5E  63         6E   1     333333584842111010    22.0   26.0
 61 5606.390590 3.425E-24 3.765E-03.06530.080   31.44240.85-.010900                   0 0 0 0 1A1    2F1 29         2F2  1     333333584842111010    15.0   15.0
 61 5606.447200 1.068E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.536270 1.227E-22 1.218E-01.06440.080   10.48170.85-.010900                   0 0 0 0 1A1    2F2 28         1F1  1     333333584842111010    15.0    9.0
 61 5606.598100 1.339E-24 1.506E-03.06440.078  157.13890.85-.010900                   0 0 0 0 1A1    4F2 79         5F1  2     333333584842111010    27.0   33.0
 61 5606.612300 5.290E-24 5.951E-03.06440.078  157.12430.85-.010900                   0 0 0 0 1A1    4F2 79         5F1  1     333333584842111010    27.0   33.0
 61 5606.707770 2.432E-24 0.000E+00.06530.079  157.13890.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.728200 3.990E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.782700 4.094E-24 0.000E+00.06440.078  219.93680.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.857690 4.673E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.905800 2.335E-24 1.750E-03.06310.076  219.94520.85-.010900                   0 0 0 0 1A1    5A2 34         6A1  1     333333584842111010    55.0   65.0
 61 5606.984000 1.550E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5606.995500 2.520E-25 2.698E-04.06570.079  104.77600.85-.010900                   0 0 0 0 1A1    5E  37         4E   1     333333584842111010    22.0   18.0
 61 5607.019110 2.000E-25 2.243E-04.06530.079  104.78000.85-.010900                   0 0 0 0 1A1    3F1 59         4F2  1     333333584842111010    21.0   27.0
 61 5607.153690 1.698E-23 1.911E-02.06440.078  157.12790.85-.010900                   0 0 0 0 1A1    4F1 75         5F2  1     333333584842111010    27.0   33.0
 61 5607.160000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
